0.00E+00	0.00E+00
9.25E-02	6.64E-03
1.45E-01	1.33E-02
1.92E-01	1.99E-02
2.35E-01	2.66E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
2.76E-01	3.32E-02
3.27E-01	3.99E-02
3.73E-01	4.65E-02
4.19E-01	5.32E-02
4.66E-01	5.98E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.15E-01	6.64E-02
5.67E-01	7.31E-02
6.26E-01	7.97E-02
6.92E-01	8.64E-02
7.68E-01	9.30E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.67E-01	9.97E-02
8.73E-01	1.00E-01
8.77E-01	1.00E-01
8.80E-01	1.01E-01
8.83E-01	1.01E-01
8.88E-01	1.01E-01
8.94E-01	1.02E-01
9.02E-01	1.02E-01
9.11E-01	1.02E-01
9.22E-01	1.03E-01
9.34E-01	1.03E-01
9.47E-01	1.03E-01
9.59E-01	1.04E-01
9.72E-01	1.04E-01
9.84E-01	1.04E-01
9.97E-01	1.05E-01
1.01E+00	1.05E-01
1.02E+00	1.05E-01
1.03E+00	1.06E-01
1.05E+00	1.06E-01
1.06E+00	1.06E-01
1.08E+00	1.07E-01
1.10E+00	1.07E-01
1.13E+00	1.07E-01
1.15E+00	1.08E-01
1.19E+00	1.08E-01
1.23E+00	1.08E-01
1.29E+00	1.09E-01
